cell,row,col,raw_logit,env_legal,proposal_legal,p_env,p_policy,rank_env,rank_policy,measured,vlm_indicator,vlm_confidence,selected
0,0,0,5.437492370605469,True,True,0.0064489709748308185,0.0064489709748308185,46,46,False,0.0,0.0,False
1,0,1,5.457300186157227,True,True,0.006577984522503793,0.006577984522503793,45,45,False,0.0,0.0,False
2,0,2,5.397234916687012,True,True,0.006194508200296806,0.006194508200296806,48,48,False,0.0,0.0,False
3,0,3,6.166695594787598,True,True,0.013371476294784022,0.013371476294784022,29,29,False,0.0,0.0,False
4,0,4,6.115604877471924,True,True,0.012705476057498655,0.012705476057498655,31,31,False,0.0,0.0,False
5,0,5,5.5271196365356445,True,True,0.007053668564383617,0.007053668564383617,43,43,False,0.0,0.0,False
6,0,6,5.981518268585205,True,True,0.011111120762470414,0.011111120762470414,32,32,False,0.0,0.0,False
7,0,7,5.400081157684326,True,True,0.006212164378444222,0.006212164378444222,47,47,False,0.0,0.0,False
8,1,0,4.233229637145996,True,True,0.0019341304503853202,0.0019341304503853202,60,60,False,0.0,0.0,False
9,1,1,4.939073085784912,True,True,0.00391768647440388,0.00391768647440388,54,54,False,0.0,0.0,False
10,1,2,4.0803422927856445,True,True,0.0016599218143569818,0.0016599218143569818,61,61,False,0.0,0.0,False
11,1,3,6.580167770385742,True,True,0.020218458596801735,0.020218458596801735,21,21,False,0.0,0.0,False
12,1,4,5.564444065093994,True,True,0.007321917694479866,0.007321917694479866,42,42,False,0.0,0.0,False
13,1,5,5.038020610809326,True,True,0.004325158640077899,0.004325158640077899,52,52,False,0.0,0.0,False
14,1,6,7.480796813964844,False,False,0.0,0.0,,,True,0.0,0.0,False
15,1,7,6.420044422149658,True,True,0.01722690887585482,0.01722690887585482,25,25,False,0.0,0.0,False
16,2,0,4.051400661468506,True,True,0.0016125695010045665,0.0016125695010045665,62,62,False,0.0,0.0,False
17,2,1,5.30557918548584,True,True,0.00565198829671067,0.00565198829671067,49,49,False,0.0,0.0,False
18,2,2,6.2321248054504395,True,True,0.014275617529828708,0.014275617529828708,28,28,False,0.0,0.0,False
19,2,3,7.056352138519287,True,True,0.03255009695205547,0.03255009695205547,8,8,False,0.0,0.0,False
20,2,4,7.177520751953125,True,True,0.03674304516879569,0.03674304516879569,6,6,False,0.0,0.0,False
21,2,5,7.271137237548828,True,True,0.040348952992476594,0.040348952992476594,4,4,False,0.0,0.0,False
22,2,6,7.302376747131348,True,True,0.041629329538141996,0.041629329538141996,3,3,False,0.0,0.0,False
23,2,7,4.956439971923828,True,True,0.003986318728606314,0.003986318728606314,53,53,False,0.0,0.0,False
24,3,0,5.892585277557373,True,True,0.010165640813317195,0.010165640813317195,35,35,False,0.0,0.0,False
25,3,1,6.654088973999023,True,True,0.021769658375675287,0.021769658375675287,20,20,False,0.0,0.0,False
26,3,2,6.797837734222412,True,True,0.02513511677161224,0.02513511677161224,15,15,False,0.0,0.0,False
27,3,3,5.591322898864746,True,True,0.007521391099980648,0.007521391099980648,40,40,False,1.0,0.6666666865348816,False
28,3,4,4.774143695831299,True,True,0.0033220162556781207,0.0033220162556781207,57,57,False,0.0,0.0,False
29,3,5,5.850076198577881,True,True,0.00974256477844645,0.00974256477844645,36,36,False,0.0,0.0,False
30,3,6,6.949663162231445,True,True,0.029256195725430166,0.029256195725430166,12,12,False,0.0,0.0,False
31,3,7,4.894028663635254,True,True,0.003745132033630777,0.003745132033630777,55,55,False,0.0,0.0,False
32,4,0,4.784711837768555,True,True,0.0033573099609467034,0.0033573099609467034,56,56,False,0.0,0.0,False
33,4,1,5.826603889465332,True,True,0.009516547240101831,0.009516547240101831,38,38,False,0.0,0.0,False
34,4,2,6.333951473236084,True,True,0.015805843002025026,0.015805843002025026,27,27,False,0.0,0.0,False
35,4,3,6.460789680480957,True,True,0.017943319790873668,0.017943319790873668,24,24,False,0.0,0.0,False
36,4,4,5.977617263793945,True,True,0.01106786066093186,0.01106786066093186,33,33,False,1.0,0.6666666865348816,False
37,4,5,5.842098712921143,True,True,0.009665152794704437,0.009665152794704437,37,37,False,0.0,0.0,False
38,4,6,4.696602821350098,True,True,0.0030741579613095932,0.0030741579613095932,58,58,False,0.0,0.0,False
39,4,7,5.7186598777771,True,True,0.008542793708657561,0.008542793708657561,39,39,False,0.0,0.0,False
40,5,0,5.578760623931885,True,True,0.0074274963179357814,0.0074274963179357814,41,41,False,0.0,0.0,False
41,5,1,5.910235404968262,True,True,0.010346658461866517,0.010346658461866517,34,34,False,0.0,0.0,False
42,5,2,5.1053876876831055,True,True,0.004626570571618362,0.004626570571618362,51,51,False,0.0,0.0,False
43,5,3,6.395666122436523,True,True,0.0168120237718869,0.0168120237718869,26,26,False,0.0,0.0,False
44,5,4,7.138082027435303,True,True,0.03532214965432391,0.03532214965432391,7,7,False,0.0,0.0,False
45,5,5,4.653194904327393,True,True,0.0029435699487811973,0.0029435699487811973,59,59,False,0.0,0.0,False
46,5,6,5.109241008758545,True,True,0.004644432625521932,0.004644432625521932,50,50,False,0.0,0.0,False
47,5,7,6.8147501945495605,True,True,0.025563828503206938,0.025563828503206938,14,14,False,0.0,0.0,False
48,6,0,6.71707010269165,True,True,0.023184832918753975,0.023184832918753975,18,18,False,0.0,0.0,False
49,6,1,6.779940128326416,True,True,0.024689260142100378,0.024689260142100378,16,16,False,0.0,0.0,False
50,6,2,6.999908924102783,True,True,0.030763752584496797,0.030763752584496797,10,10,False,0.0,0.0,False
51,6,3,7.331758975982666,True,True,0.04287063894187393,0.04287063894187393,2,2,False,0.0,0.0,False
52,6,4,7.185949802398682,True,True,0.03705406310151458,0.03705406310151458,5,5,False,0.0,0.0,False
53,6,5,6.942655086517334,True,True,0.029051882846943374,0.029051882846943374,13,13,False,0.0,0.0,False
54,6,6,7.425571918487549,True,True,0.04708714939522087,0.04708714939522087,1,1,False,0.0,0.0,True
55,6,7,6.256469249725342,False,False,0.0,0.0,,,True,0.0,0.0,False
56,7,0,7.02001953125,True,True,0.031388693232771915,0.031388693232771915,9,9,False,0.0,0.0,False
57,7,1,6.472440242767334,True,True,0.018153592072430808,0.018153592072430808,23,23,False,0.0,0.0,False
58,7,2,6.523571968078613,True,True,0.019105957105538657,0.019105957105538657,22,22,False,1.0,0.6666666865348816,False
59,7,3,6.149007320404053,True,True,0.013137037474729392,0.013137037474729392,30,30,False,1.0,0.6666666865348816,False
60,7,4,5.526191234588623,True,True,0.007047122963699162,0.007047122963699162,44,44,False,0.0,0.0,False
