cell,row,col,raw_logit,env_legal,proposal_legal,p_env,p_policy,rank_env,rank_policy,measured,vlm_indicator,vlm_confidence,selected
0,0,0,-1.8635289669036865,True,True,0.03535163234410291,0.03535163234410291,3,3,False,0.0,0.0,False
1,0,1,-3.405001163482666,True,True,0.007567572719637759,0.007567572719637759,54,54,False,0.0,0.0,False
2,0,2,-2.8734683990478516,True,True,0.012876515337863414,0.012876515337863414,42,42,False,0.0,0.0,False
3,0,3,-2.2186357975006104,True,True,0.024784977838343214,0.024784977838343214,12,12,False,0.0,0.0,False
4,0,4,-2.629379987716675,True,True,0.016436320440676402,0.016436320440676402,30,30,False,0.0,0.0,False
5,0,5,-2.6587958335876465,True,True,0.01595987406344738,0.01595987406344738,31,31,False,1.0,0.6666666865348816,False
6,0,6,-2.6810965538024902,True,True,0.015607896639381369,0.015607896639381369,32,32,False,0.0,0.0,False
7,0,7,-2.8019137382507324,True,True,0.013831654870800918,0.013831654870800918,38,38,False,0.0,0.0,False
8,1,0,-1.0898834466934204,False,False,0.0,0.0,,,True,0.0,0.0,False
9,1,1,-2.5538175106048584,True,True,0.017726417202196244,0.017726417202196244,22,22,False,0.0,0.0,False
10,1,2,-2.5507333278656006,True,True,0.017781173107364927,0.017781173107364927,20,20,False,0.0,0.0,False
11,1,3,-1.6693521738052368,False,False,0.0,0.0,,,True,0.0,0.0,False
12,1,4,-2.5762734413146973,True,True,0.017332790177381468,0.017332790177381468,24,24,False,0.0,0.0,False
13,1,5,-2.6271722316741943,True,True,0.01647264791278791,0.01647264791278791,29,29,False,1.0,0.6666666865348816,False
14,1,6,-3.2330257892608643,True,True,0.00898761704055907,0.00898761704055907,50,50,False,0.0,0.0,False
15,1,7,-3.5608150959014893,True,True,0.006475711196914582,0.006475711196914582,55,55,False,0.0,0.0,False
16,2,0,-1.3960721492767334,False,False,0.0,0.0,,,True,0.0,0.0,False
17,2,1,-3.102670431137085,True,True,0.01023899124654923,0.01023899124654923,48,48,False,0.0,0.0,False
18,2,2,-1.9694912433624268,True,True,0.031797328965230826,0.031797328965230826,4,4,False,0.0,0.0,False
19,2,3,-2.1043641567230225,True,True,0.027785363190162074,0.027785363190162074,8,8,False,0.0,0.0,False
20,2,4,-1.6064397096633911,False,False,0.0,0.0,,,True,0.0,0.0,False
21,2,5,-2.194565534591675,True,True,0.02538879665698687,0.02538879665698687,11,11,False,0.0,0.0,False
22,2,6,-2.618765115737915,True,True,0.016611719148445055,0.016611719148445055,27,27,False,0.0,0.0,False
23,2,7,-2.378037929534912,True,True,0.0211329958896701,0.0211329958896701,15,15,False,0.0,0.0,False
24,3,0,-1.285841703414917,False,False,0.0,0.0,,,True,0.0,0.0,False
25,3,1,-1.7631396055221558,True,True,0.03908481112697337,0.03908481112697337,2,2,False,0.0,0.0,False
26,3,2,-2.6005191802978516,True,True,0.016917597536344985,0.016917597536344985,26,26,False,0.0,0.0,False
27,3,3,-2.886843681335449,True,True,0.012705434984836035,0.012705434984836035,43,43,False,0.0,0.0,False
28,3,4,-3.0713741779327393,True,True,0.010564500348761172,0.010564500348761172,47,47,False,0.0,0.0,False
